"year","site","predicted_annual","predicted_jfma","annualPrecip","jfmaPrecip","nyears","longterm_mean_annual","longterm_mean_jfma","gap_fill","annual","jfma"
2013,"CRISTOBAL",2890.46985526232,177.326109484527,NA,NA,NA,NA,NA,TRUE,2890.46985526232,177.326109484527
2014,"CRISTOBAL",2862.76723395652,170.593665603073,2973,197,40,3242.87893023256,256.305596899225,FALSE,2973,197
2015,"CRISTOBAL",2496.56858391618,185.127487255142,3101,327,40,3242.87893023256,256.305596899225,FALSE,3101,327
2016,"CRISTOBAL",3351.66537981193,158.518791422062,3349,92,40,3242.87893023256,256.305596899225,FALSE,3349,92
1970,"DIABLO",2538.51209088912,491.774386224146,NA,NA,NA,NA,NA,TRUE,2538.51209088912,491.774386224146
1971,"DIABLO",1688.76963001879,163.12835900035,NA,NA,NA,NA,NA,TRUE,1688.76963001879,163.12835900035
1972,"DIABLO",1675.42832374105,415.254068434505,NA,NA,NA,NA,NA,TRUE,1675.42832374105,415.254068434505
1973,"DIABLO",1659.58908741034,-10.5213120347706,NA,NA,NA,NA,NA,TRUE,1659.58908741034,-10.5213120347706
1974,"DIABLO",1629.12244661029,-4.55536325641546,NA,NA,NA,NA,NA,TRUE,1629.12244661029,-4.55536325641546
1975,"DIABLO",2067.03151952024,0.0627336779024574,NA,NA,NA,NA,NA,TRUE,2067.03151952024,0.0627336779024574
1976,"DIABLO",1130.82976114989,84.5671487966788,NA,NA,NA,NA,NA,TRUE,1130.82976114989,84.5671487966788
1977,"DIABLO",1518.1169588166,-7.34917639030735,NA,NA,NA,NA,NA,TRUE,1518.1169588166,-7.34917639030735
1978,"DIABLO",1713.14402277507,276.055517127065,NA,NA,NA,NA,NA,TRUE,1713.14402277507,276.055517127065
1979,"DIABLO",1666.32819742104,192.941640710434,NA,NA,NA,NA,NA,TRUE,1666.32819742104,192.941640710434
1980,"DIABLO",1581.53939064756,122.255472889937,NA,NA,NA,NA,NA,TRUE,1581.53939064756,122.255472889937
1981,"DIABLO",2602.54376931043,577.974380683627,NA,NA,NA,NA,NA,TRUE,2602.54376931043,577.974380683627
1982,"DIABLO",1307.80670364419,194.633699465442,NA,NA,NA,NA,NA,TRUE,1307.80670364419,194.633699465442
1983,"DIABLO",1681.52385631885,40.7128760679305,NA,NA,NA,NA,NA,TRUE,1681.52385631885,40.7128760679305
1984,"DIABLO",1713.28731831428,78.4392904379726,1742.36,165.1,33,1847.69421052632,145.882105263158,FALSE,1742.36,165.1
1985,"DIABLO",1619.06621301357,43.0077384542947,1496.06,139.7,33,1847.69421052632,145.882105263158,FALSE,1496.06,139.7
1986,"DIABLO",1461.67215585225,171.313409996432,1351.28,99.06,33,1847.69421052632,145.882105263158,FALSE,1351.28,99.06
1987,"DIABLO",2237.08466086927,244.8959556913,1788.1,114.3,33,1847.69421052632,145.882105263158,FALSE,1788.1,114.3
1988,"DIABLO",1815.21135768208,11.6639258377733,1978.66,38.1,33,1847.69421052632,145.882105263158,FALSE,1978.66,38.1
1989,"DIABLO",1528.54472065892,35.350868469974,1452.82,38.1,33,1847.69421052632,145.882105263158,FALSE,1452.82,38.1
1990,"DIABLO",1875.22269900289,86.6583931402894,1650.96,106.68,33,1847.69421052632,145.882105263158,FALSE,1650.96,106.68
1991,"DIABLO",1760.50941204797,112.191422325703,1803.4,96.52,33,1847.69421052632,145.882105263158,FALSE,1803.4,96.52
1992,"DIABLO",1872.22976253731,115.28974962918,1907.54,30.48,33,1847.69421052632,145.882105263158,FALSE,1907.54,30.48
1993,"DIABLO",2068.58703805297,295.680941352304,1955.78,165.1,33,1847.69421052632,145.882105263158,FALSE,1955.78,165.1
1994,"DIABLO",1704.26327550066,79.4216465632895,1668.74,88.9,33,1847.69421052632,145.882105263158,FALSE,1668.74,88.9
1995,"DIABLO",2064.30941844809,178.177125138924,1963.38,114.3,33,1847.69421052632,145.882105263158,FALSE,1963.38,114.3
1996,"DIABLO",2239.60160317562,487.701409255876,2199.6,378.46,33,1847.69421052632,145.882105263158,FALSE,2199.6,378.46
1997,"DIABLO",1037.95229492126,14.7604237099212,1816.1,172.72,33,1847.69421052632,145.882105263158,FALSE,1816.1,172.72
1998,"DIABLO",1915.12318815725,132.617581342368,1844.04,73.66,33,1847.69421052632,145.882105263158,FALSE,1844.04,73.66
1999,"DIABLO",2517.39871114383,285.863401630874,2108.18,218.44,33,1847.69421052632,145.882105263158,FALSE,2108.18,218.44
2000,"DIABLO",1987.20824457191,143.104134376794,1859.24,223.52,33,1847.69421052632,145.882105263158,FALSE,1859.24,223.52
2001,"DIABLO",1573.18739833516,38.2039852936484,1521.46,25.4,33,1847.69421052632,145.882105263158,FALSE,1521.46,25.4
2002,"DIABLO",1592.26929876532,262.770186653785,1455.42,299.72,33,1847.69421052632,145.882105263158,FALSE,1455.42,299.72
2003,"DIABLO",2055.80610204616,104.275856742201,1986.22,198.12,33,1847.69421052632,145.882105263158,FALSE,1986.22,198.12
2004,"DIABLO",1958.56814871762,103.975164230413,1755.12,73.66,33,1847.69421052632,145.882105263158,FALSE,1755.12,73.66
2005,"DIABLO",1708.44502054817,272.92752064518,1765.22,190.5,33,1847.69421052632,145.882105263158,FALSE,1765.22,190.5
2006,"DIABLO",2007.6256537647,205.387293533493,2004,208.28,33,1847.69421052632,145.882105263158,FALSE,2004,208.28
2007,"DIABLO",2219.55345058929,184.294967169804,1981.7,107.7,33,1847.69421052632,145.882105263158,FALSE,1981.7,107.7
2008,"DIABLO",1599.86358732814,86.7048204523588,2025,126,33,1847.69421052632,145.882105263158,FALSE,2025,126
2009,"DIABLO",1825.27322207526,162.301482883699,1902,118,33,1847.69421052632,145.882105263158,FALSE,1902,118
2010,"DIABLO",2885.62560004824,181.172689413775,2763,401,33,1847.69421052632,145.882105263158,FALSE,2763,401
2011,"DIABLO",2415.53250418967,255.420029165615,2313,327,33,1847.69421052632,145.882105263158,FALSE,2313,327
2012,"DIABLO",2123.82225796205,146.740506274468,2053,119,33,1847.69421052632,145.882105263158,FALSE,2053,119
2013,"DIABLO",1561.87123660168,61.8153785676089,1700,13,33,1847.69421052632,145.882105263158,FALSE,1700,13
2014,"DIABLO",1534.16861529588,55.0829346861552,1767,45,33,1847.69421052632,145.882105263158,FALSE,1767,45
2015,"DIABLO",1167.96996525554,69.6167563382242,1372,47,33,1847.69421052632,145.882105263158,FALSE,1372,47
2016,"DIABLO",2023.06676115129,43.0080605051439,1841,49,33,1847.69421052632,145.882105263158,FALSE,1841,49
1970,"EMPIREHILL",2759.21665603544,472.682106065102,NA,NA,NA,NA,NA,TRUE,2759.21665603544,472.682106065102
1971,"EMPIREHILL",1909.47419516511,144.036078841306,NA,NA,NA,NA,NA,TRUE,1909.47419516511,144.036078841306
1972,"EMPIREHILL",1896.13288888737,396.16178827546,NA,NA,NA,NA,NA,TRUE,1896.13288888737,396.16178827546
1973,"EMPIREHILL",1880.29365255666,-29.6135921938149,NA,NA,NA,NA,NA,TRUE,1880.29365255666,-29.6135921938149
1974,"EMPIREHILL",1849.82701175661,-23.6476434154597,NA,NA,NA,NA,NA,TRUE,1849.82701175661,-23.6476434154597
1975,"EMPIREHILL",2287.73608466656,-19.0295464811418,NA,NA,NA,NA,NA,TRUE,2287.73608466656,-19.0295464811418
1976,"EMPIREHILL",1351.53432629621,65.4748686376346,NA,NA,NA,NA,NA,TRUE,1351.53432629621,65.4748686376346
1977,"EMPIREHILL",1738.82152396292,-26.4414565493516,NA,NA,NA,NA,NA,TRUE,1738.82152396292,-26.4414565493516
1978,"EMPIREHILL",1933.84858792139,256.963236968021,NA,NA,NA,NA,NA,TRUE,1933.84858792139,256.963236968021
1979,"EMPIREHILL",1887.03276256736,173.849360551389,2042.1,177.8,37,2091.76532307692,135.280523076923,FALSE,2042.1,177.8
1980,"EMPIREHILL",1802.24395579388,103.163192730893,2042.16,96.52,37,2091.76532307692,135.280523076923,FALSE,2042.16,96.52
1981,"EMPIREHILL",2823.24833445675,558.882100524582,2263.1,368.3,37,2091.76532307692,135.280523076923,FALSE,2263.1,368.3
1982,"EMPIREHILL",1528.51126879051,175.541419306398,1729.72,162.56,37,2091.76532307692,135.280523076923,FALSE,1729.72,162.56
1983,"EMPIREHILL",1902.22842146517,21.6205959088862,1993.84,86.36,37,2091.76532307692,135.280523076923,FALSE,1993.84,86.36
1984,"EMPIREHILL",1933.9918834606,59.3470102789284,2219.92,119.38,37,2091.76532307692,135.280523076923,FALSE,2219.92,119.38
1985,"EMPIREHILL",1839.77077815989,23.9154582952504,1965.88,83.82,37,2091.76532307692,135.280523076923,FALSE,1965.88,83.82
1986,"EMPIREHILL",1682.37672099857,152.221129837388,2108.2,248.92,37,2091.76532307692,135.280523076923,FALSE,2108.2,248.92
1987,"EMPIREHILL",2457.78922601559,225.803675532256,2245.3,172.72,37,2091.76532307692,135.280523076923,FALSE,2245.3,172.72
1988,"EMPIREHILL",2035.9159228284,-7.42835432127094,2458.7,35.56,37,2091.76532307692,135.280523076923,FALSE,2458.7,35.56
1989,"EMPIREHILL",1749.24928580524,16.2585883109297,1752.54,27.94,37,2091.76532307692,135.280523076923,FALSE,1752.54,27.94
1990,"EMPIREHILL",2095.92726414921,67.5661129812451,2674.58,106.68,37,2091.76532307692,135.280523076923,FALSE,2674.58,106.68
1991,"EMPIREHILL",1981.21397719429,93.0991421666583,2743.2,200.66,37,2091.76532307692,135.280523076923,FALSE,2743.2,200.66
1992,"EMPIREHILL",2092.93432768363,96.1974694701356,2039.62,83.82,37,2091.76532307692,135.280523076923,FALSE,2039.62,83.82
1993,"EMPIREHILL",2289.29160319929,276.58866119326,2839.72,210.82,37,2091.76532307692,135.280523076923,FALSE,2839.72,210.82
1994,"EMPIREHILL",1924.96784064698,60.3293664042452,2176.76,124.46,37,2091.76532307692,135.280523076923,FALSE,2176.76,124.46
1995,"EMPIREHILL",2285.01398359441,159.084844979879,2136.08,170.18,37,2091.76532307692,135.280523076923,FALSE,2136.08,170.18
1996,"EMPIREHILL",2460.30616832193,468.609129096832,1841.44,248.92,37,2091.76532307692,135.280523076923,FALSE,1841.44,248.92
1997,"EMPIREHILL",1258.65686006758,-4.33185644912308,1292.84,22.86,37,2091.76532307692,135.280523076923,FALSE,1292.84,22.86
1998,"EMPIREHILL",2135.82775330357,113.525301183323,2453.56,45.72,37,2091.76532307692,135.280523076923,FALSE,2453.56,45.72
1999,"EMPIREHILL",2738.10327629015,266.77112147183,2237.66,157.48,37,2091.76532307692,135.280523076923,FALSE,2237.66,157.48
2000,"EMPIREHILL",2207.91280971823,124.011854217749,2004.02,193.04,37,2091.76532307692,135.280523076923,FALSE,2004.02,193.04
2001,"EMPIREHILL",1793.89196348148,19.1117051346042,1783.02,48.26,37,2091.76532307692,135.280523076923,FALSE,1783.02,48.26
2002,"EMPIREHILL",1812.97386391164,243.677906494741,1905,111.76,37,2091.76532307692,135.280523076923,FALSE,1905,111.76
2003,"EMPIREHILL",2276.51066719248,85.1835765831569,2270.7,127,37,2091.76532307692,135.280523076923,FALSE,2270.7,127
2004,"EMPIREHILL",2179.27271386394,84.8828840713689,1983.72,132.08,37,2091.76532307692,135.280523076923,FALSE,1983.72,132.08
2005,"EMPIREHILL",1929.14958569449,253.835240486135,1800.78,187.96,37,2091.76532307692,135.280523076923,FALSE,1800.78,187.96
2006,"EMPIREHILL",2228.33021891102,186.295013374449,1790.66,33.02,37,2091.76532307692,135.280523076923,FALSE,1790.66,33.02
2007,"EMPIREHILL",2440.25801573561,165.202687010759,2120.54,63.54,37,2091.76532307692,135.280523076923,FALSE,2120.54,63.54
2008,"EMPIREHILL",1820.56815247446,67.6125402933145,1919,166,37,2091.76532307692,135.280523076923,FALSE,1919,166
2009,"EMPIREHILL",2045.97778722158,143.209202724655,1980,75,37,2091.76532307692,135.280523076923,FALSE,1980,75
2010,"EMPIREHILL",3106.33016519456,162.08040925473,2701,200,37,2091.76532307692,135.280523076923,FALSE,2701,200
2011,"EMPIREHILL",2636.23706933599,236.32774900657,2938,139,37,2091.76532307692,135.280523076923,FALSE,2938,139
2012,"EMPIREHILL",2344.52682310837,127.648226115424,1985,204,37,2091.76532307692,135.280523076923,FALSE,1985,204
2013,"EMPIREHILL",1782.575801748,42.7230984085647,2123,131,37,2091.76532307692,135.280523076923,FALSE,2123,131
2014,"EMPIREHILL",1754.8731804422,35.9906545271109,1938.6,49,37,2091.76532307692,135.280523076923,FALSE,1938.6,49
2015,"EMPIREHILL",1388.67453040186,50.52447617918,1692,117,37,2091.76532307692,135.280523076923,FALSE,1692,117
2016,"EMPIREHILL",2243.77132629761,23.9157803460996,NA,NA,NA,NA,NA,TRUE,2243.77132629761,23.9157803460996
1970,"ESCANDALOSA",4040.40164506392,841.3670378296,NA,NA,NA,NA,NA,TRUE,4040.40164506392,841.3670378296
1971,"ESCANDALOSA",3190.65918419359,512.721010605804,3014.9,383.54,45,3305.69726984127,494.212888888889,FALSE,3014.9,383.54
1972,"ESCANDALOSA",3177.31787791585,764.846720039959,3240.98,939.8,45,3305.69726984127,494.212888888889,FALSE,3240.98,939.8
1973,"ESCANDALOSA",3161.47864158514,339.071339570683,3408.66,246.38,45,3305.69726984127,494.212888888889,FALSE,3408.66,246.38
1974,"ESCANDALOSA",3131.01200078509,345.037288349038,2725.34,314.96,45,3305.69726984127,494.212888888889,FALSE,2725.34,314.96
1975,"ESCANDALOSA",3568.92107369504,349.655385283356,3461.98,251.46,45,3305.69726984127,494.212888888889,FALSE,3461.98,251.46
1976,"ESCANDALOSA",2632.71931532469,434.159800402133,2550.14,482.6,45,3305.69726984127,494.212888888889,FALSE,2550.14,482.6
1977,"ESCANDALOSA",3020.00651299141,342.243475215147,2697.44,266.7,45,3305.69726984127,494.212888888889,FALSE,2697.44,266.7
1978,"ESCANDALOSA",3215.03357694987,625.648168732519,2964.12,645.16,45,3305.69726984127,494.212888888889,FALSE,2964.12,645.16
1979,"ESCANDALOSA",3168.21775159584,542.534292315888,2733.04,464.82,45,3305.69726984127,494.212888888889,FALSE,2733.04,464.82
1980,"ESCANDALOSA",3083.42894482236,471.848124495391,2799.04,302.26,45,3305.69726984127,494.212888888889,FALSE,2799.04,302.26
1981,"ESCANDALOSA",4104.43332348524,927.567032289081,4084.26,1366.52,45,3305.69726984127,494.212888888889,FALSE,4084.26,1366.52
1982,"ESCANDALOSA",2809.69625781899,544.226351070896,2527.22,472.44,45,3305.69726984127,494.212888888889,FALSE,2527.22,472.44
1983,"ESCANDALOSA",3183.41341049366,390.305527673384,3281.62,322.58,45,3305.69726984127,494.212888888889,FALSE,3281.62,322.58
1984,"ESCANDALOSA",3215.17687248908,428.031942043427,3362.88,335.28,45,3305.69726984127,494.212888888889,FALSE,3362.88,335.28
1985,"ESCANDALOSA",3120.95576718837,392.600390059749,3025.14,281.94,45,3305.69726984127,494.212888888889,FALSE,3025.14,281.94
1986,"ESCANDALOSA",2963.56171002705,520.906061601886,2860.02,635,45,3305.69726984127,494.212888888889,FALSE,2860.02,635
1987,"ESCANDALOSA",3738.97421504407,594.488607296754,3987.72,810.26,45,3305.69726984127,494.212888888889,FALSE,3987.72,810.26
1988,"ESCANDALOSA",3317.10091185688,361.256577443227,3393.4,332.74,45,3305.69726984127,494.212888888889,FALSE,3393.4,332.74
1989,"ESCANDALOSA",3030.43427483372,384.943520075428,3672.78,464.82,45,3305.69726984127,494.212888888889,FALSE,3672.78,464.82
1990,"ESCANDALOSA",3377.11225317769,436.251044745743,3230.88,505.46,45,3305.69726984127,494.212888888889,FALSE,3230.88,505.46
1991,"ESCANDALOSA",3262.39896622277,461.784073931157,3423.86,419.1,45,3305.69726984127,494.212888888889,FALSE,3423.86,419.1
1992,"ESCANDALOSA",3374.11931671212,464.882401234634,3543.24,424.18,45,3305.69726984127,494.212888888889,FALSE,3543.24,424.18
1993,"ESCANDALOSA",3570.47659222777,645.273592957758,3751.5,894.08,45,3305.69726984127,494.212888888889,FALSE,3751.5,894.08
1994,"ESCANDALOSA",3206.15282967546,429.014298168743,3408.66,347.98,45,3305.69726984127,494.212888888889,FALSE,3408.66,347.98
1995,"ESCANDALOSA",3566.19897262289,527.769776744378,3449.26,350.52,45,3305.69726984127,494.212888888889,FALSE,3449.26,350.52
1996,"ESCANDALOSA",3741.49115735042,837.29406086133,4234.1,1082.04,45,3305.69726984127,494.212888888889,FALSE,4234.1,1082.04
1997,"ESCANDALOSA",2539.84184909606,364.353075315375,1996.4,269.24,45,3305.69726984127,494.212888888889,FALSE,1996.4,269.24
1998,"ESCANDALOSA",3417.01274233205,482.210232947822,3256.26,472.44,45,3305.69726984127,494.212888888889,FALSE,3256.26,472.44
1999,"ESCANDALOSA",4019.28826531864,635.456053236328,4185.8,632.46,45,3305.69726984127,494.212888888889,FALSE,4185.8,632.46
2000,"ESCANDALOSA",3489.09779874672,492.696785982248,3776.96,568.96,45,3305.69726984127,494.212888888889,FALSE,3776.96,568.96
2001,"ESCANDALOSA",3075.07695250996,387.796636899102,3045.38,261.62,45,3305.69726984127,494.212888888889,FALSE,3045.38,261.62
2002,"ESCANDALOSA",3094.15885294012,612.362838259239,3215.62,695.96,45,3305.69726984127,494.212888888889,FALSE,3215.62,695.96
2003,"ESCANDALOSA",3557.69565622096,453.868508347655,3454.4,297.18,45,3305.69726984127,494.212888888889,FALSE,3454.4,297.18
2004,"ESCANDALOSA",3460.45770289243,453.567815835867,4041.14,457.2,45,3305.69726984127,494.212888888889,FALSE,4041.14,457.2
2005,"ESCANDALOSA",3210.33457472297,622.520172250634,2839.7,619.76,45,3305.69726984127,494.212888888889,FALSE,2839.7,619.76
2006,"ESCANDALOSA",3509.5152079395,554.979945138947,3665.16,665.48,45,3305.69726984127,494.212888888889,FALSE,3665.16,665.48
2007,"ESCANDALOSA",3721.44300476409,533.887618775258,4056.4,528.4,45,3305.69726984127,494.212888888889,FALSE,4056.4,528.4
2008,"ESCANDALOSA",3101.75314150295,436.297472057813,3236,385,45,3305.69726984127,494.212888888889,FALSE,3236,385
2009,"ESCANDALOSA",3327.16277625007,511.894134489153,4234,925,45,3305.69726984127,494.212888888889,FALSE,4234,925
2010,"ESCANDALOSA",4387.51515422304,530.765341019229,5016,414,45,3305.69726984127,494.212888888889,FALSE,5016,414
2011,"ESCANDALOSA",3917.42205836448,605.012680771069,NA,NA,NA,NA,NA,TRUE,3917.42205836448,605.012680771069
2012,"ESCANDALOSA",3625.71181213685,496.333157879922,2832,197,45,3305.69726984127,494.212888888889,FALSE,2832,197
2013,"ESCANDALOSA",3063.76079077648,411.408030173063,2722,258,45,3305.69726984127,494.212888888889,FALSE,2722,258
2014,"ESCANDALOSA",3036.05816947068,404.675586291609,2775,425,45,3305.69726984127,494.212888888889,FALSE,2775,425
2015,"ESCANDALOSA",2669.85951943034,419.209407943678,2582,440,45,3305.69726984127,494.212888888889,FALSE,2582,440
2016,"ESCANDALOSA",3524.95631532609,392.600712110598,3443,259,45,3305.69726984127,494.212888888889,FALSE,3443,259
1970,"GALETASTRI",3662.87887240608,561.481570611574,NA,NA,NA,NA,NA,TRUE,3662.87887240608,561.481570611574
1971,"GALETASTRI",2813.13641153575,232.835543387778,NA,NA,NA,NA,NA,TRUE,2813.13641153575,232.835543387778
1972,"GALETASTRI",2799.79510525801,484.961252821933,NA,NA,NA,NA,NA,TRUE,2799.79510525801,484.961252821933
1973,"GALETASTRI",2783.9558689273,59.1858723526575,NA,NA,NA,NA,NA,TRUE,2783.9558689273,59.1858723526575
1974,"GALETASTRI",2753.48922812725,65.1518211310126,2856.3,94.3,43,2940.06995652174,215.47152173913,FALSE,2856.3,94.3
1975,"GALETASTRI",3191.3983010372,69.7699180653305,2720,76.1,43,2940.06995652174,215.47152173913,FALSE,2720,76.1
1976,"GALETASTRI",2255.19654266686,154.274333184107,2268.1,140.9,43,2940.06995652174,215.47152173913,FALSE,2268.1,140.9
1977,"GALETASTRI",2642.48374033357,62.3580079971207,3052.6,108,43,2940.06995652174,215.47152173913,FALSE,3052.6,108
1978,"GALETASTRI",2837.51080429203,345.762701514493,2730.8,322.5,43,2940.06995652174,215.47152173913,FALSE,2730.8,322.5
1979,"GALETASTRI",2790.69497893801,262.648825097862,3028.1,349.3,43,2940.06995652174,215.47152173913,FALSE,3028.1,349.3
1980,"GALETASTRI",2705.90617216452,191.962657277365,2753.3,220.3,43,2940.06995652174,215.47152173913,FALSE,2753.3,220.3
1981,"GALETASTRI",3726.9105508274,647.681565071055,3883,461,43,2940.06995652174,215.47152173913,FALSE,3883,461
1982,"GALETASTRI",2432.17348516115,264.340883852871,2061,472,43,2940.06995652174,215.47152173913,FALSE,2061,472
1983,"GALETASTRI",2805.89063783582,110.420060455359,2690,194,43,2940.06995652174,215.47152173913,FALSE,2690,194
1984,"GALETASTRI",2837.65409983124,148.146474825401,2298,117,43,2940.06995652174,215.47152173913,FALSE,2298,117
1985,"GALETASTRI",2743.43299453053,112.714922841723,2931.3,75.3,43,2940.06995652174,215.47152173913,FALSE,2931.3,75.3
1986,"GALETASTRI",2586.03893736921,241.02059438386,1784.6,140.8,43,2940.06995652174,215.47152173913,FALSE,1784.6,140.8
1987,"GALETASTRI",3361.45144238623,314.603140078729,4023.5,268.9,43,2940.06995652174,215.47152173913,FALSE,4023.5,268.9
1988,"GALETASTRI",2939.57813919904,81.3711102252014,2754.8,60.6,43,2940.06995652174,215.47152173913,FALSE,2754.8,60.6
1989,"GALETASTRI",2652.91150217588,105.058052857402,2689.7,37.1,43,2940.06995652174,215.47152173913,FALSE,2689.7,37.1
1990,"GALETASTRI",2999.58948051986,156.365577527717,2733.5,74.8,43,2940.06995652174,215.47152173913,FALSE,2733.5,74.8
1991,"GALETASTRI",2884.87619356493,181.898606713131,2367.8,140.8,43,2940.06995652174,215.47152173913,FALSE,2367.8,140.8
1992,"GALETASTRI",2996.59654405428,184.996934016608,2519,197,43,2940.06995652174,215.47152173913,FALSE,2519,197
1993,"GALETASTRI",3192.95381956993,365.388125739732,2964,399,43,2940.06995652174,215.47152173913,FALSE,2964,399
1994,"GALETASTRI",2828.63005701762,149.128830950718,2287,73,43,2940.06995652174,215.47152173913,FALSE,2287,73
1995,"GALETASTRI",3188.67619996505,247.884309526352,2904,234,43,2940.06995652174,215.47152173913,FALSE,2904,234
1996,"GALETASTRI",3363.96838469258,557.408593643304,3370,478,43,2940.06995652174,215.47152173913,FALSE,3370,478
1997,"GALETASTRI",2162.31907643823,84.4676080973493,2039,138,43,2940.06995652174,215.47152173913,FALSE,2039,138
1998,"GALETASTRI",3039.48996967421,202.324765729796,2971,299,43,2940.06995652174,215.47152173913,FALSE,2971,299
1999,"GALETASTRI",3641.7654926608,355.570586018302,3624,276,43,2940.06995652174,215.47152173913,FALSE,3624,276
2000,"GALETASTRI",3111.57502608888,212.811318764222,3030,114,43,2940.06995652174,215.47152173913,FALSE,3030,114
2001,"GALETASTRI",2697.55417985212,107.911169681076,2407,144,43,2940.06995652174,215.47152173913,FALSE,2407,144
2002,"GALETASTRI",2716.63608028228,332.477371041213,2464.68,270.12,43,2940.06995652174,215.47152173913,FALSE,2464.68,270.12
2003,"GALETASTRI",3180.17288356312,173.983041129629,2981.96,198.12,43,2940.06995652174,215.47152173913,FALSE,2981.96,198.12
2004,"GALETASTRI",3082.93493023459,173.682348617841,2213.76,180.34,43,2940.06995652174,215.47152173913,FALSE,2213.76,180.34
2005,"GALETASTRI",2832.81180206514,342.634705032608,3215.19,510.02,43,2940.06995652174,215.47152173913,FALSE,3215.19,510.02
2006,"GALETASTRI",3131.99243528166,275.094477920921,3898.91,388.28,43,2940.06995652174,215.47152173913,FALSE,3898.91,388.28
2007,"GALETASTRI",3343.92023210625,254.002151557232,3611.82,298.9,43,2940.06995652174,215.47152173913,FALSE,3611.82,298.9
2008,"GALETASTRI",2724.23036884511,156.412004839787,2855.61,192.27,43,2940.06995652174,215.47152173913,FALSE,2855.61,192.27
2009,"GALETASTRI",2949.64000359223,232.008667271127,2782.68,258.95,43,2940.06995652174,215.47152173913,FALSE,2782.68,258.95
2010,"GALETASTRI",4009.9923815652,250.879873801203,3892.62,136.96,43,2940.06995652174,215.47152173913,FALSE,3892.62,136.96
2011,"GALETASTRI",3539.89928570664,325.127213553043,3820.23,553.04,43,2940.06995652174,215.47152173913,FALSE,3820.23,553.04
2012,"GALETASTRI",3248.18903947902,216.447690661896,4171.98,209.07,43,2940.06995652174,215.47152173913,FALSE,4171.98,209.07
2013,"GALETASTRI",2686.23801811864,131.522562955037,2620.04,110.82,43,2940.06995652174,215.47152173913,FALSE,2620.04,110.82
2014,"GALETASTRI",2658.53539681284,124.790119073583,3264.95,197.94,43,2940.06995652174,215.47152173913,FALSE,3264.95,197.94
2015,"GALETASTRI",2292.3367467725,139.323940725652,2703.83,101.13,43,2940.06995652174,215.47152173913,FALSE,2703.83,101.13
2016,"GALETASTRI",3147.43354266826,112.715244892572,3729.22,116.93,43,2940.06995652174,215.47152173913,FALSE,3729.22,116.93
1970,"GAMBOA",2808.32378180498,498.147810098612,2613.536,407.406,46,2170.76204580153,149.958381679389,FALSE,2613.536,407.406
1971,"GAMBOA",1958.58132093465,169.501782874816,2152.8,264.16,46,2170.76204580153,149.958381679389,FALSE,2152.8,264.16
1972,"GAMBOA",1945.24001465691,421.627492308971,2326.58,335.28,46,2170.76204580153,149.958381679389,FALSE,2326.58,335.28
1973,"GAMBOA",1929.4007783262,-4.1478881603046,2146.3,38.1,46,2170.76204580153,149.958381679389,FALSE,2146.3,38.1
1974,"GAMBOA",1898.93413752615,1.81806061805054,2174.22,58.42,46,2170.76204580153,149.958381679389,FALSE,2174.22,58.42
1975,"GAMBOA",2336.8432104361,6.43615755236846,2405.38,33.02,46,2170.76204580153,149.958381679389,FALSE,2405.38,33.02
1976,"GAMBOA",1400.64145206575,90.9405726711448,1280.14,38.1,46,2170.76204580153,149.958381679389,FALSE,1280.14,38.1
1977,"GAMBOA",1787.92864973246,-0.97575251584135,2067.5,53.34,46,2170.76204580153,149.958381679389,FALSE,2067.5,53.34
1978,"GAMBOA",1982.95571369093,282.428941001531,2176.7,180.34,46,2170.76204580153,149.958381679389,FALSE,2176.7,180.34
1979,"GAMBOA",1936.1398883369,199.3150645849,1877,269.24,46,2170.76204580153,149.958381679389,FALSE,1877,269.24
1980,"GAMBOA",1851.35108156342,128.628896764403,2080.24,160.02,46,2170.76204580153,149.958381679389,FALSE,2080.24,160.02
1981,"GAMBOA",2872.35546022629,584.347804558093,2512,434.34,46,2170.76204580153,149.958381679389,FALSE,2512,434.34
1982,"GAMBOA",1577.61839456005,201.007123339908,1821.16,220.98,46,2170.76204580153,149.958381679389,FALSE,1821.16,220.98
1983,"GAMBOA",1951.33554723471,47.0862999423965,2100.58,58.42,46,2170.76204580153,149.958381679389,FALSE,2100.58,58.42
1984,"GAMBOA",1983.09900923014,84.8127143124386,2481.5,121.92,46,2170.76204580153,149.958381679389,FALSE,2481.5,121.92
1985,"GAMBOA",1888.87790392943,49.3811623287607,1793.2,45.72,46,2170.76204580153,149.958381679389,FALSE,1793.2,45.72
1986,"GAMBOA",1731.48384676811,177.686833870898,1793.22,185.42,46,2170.76204580153,149.958381679389,FALSE,1793.22,185.42
1987,"GAMBOA",2506.89635178513,251.269379565766,2034.52,200.66,46,2170.76204580153,149.958381679389,FALSE,2034.52,200.66
1988,"GAMBOA",2085.02304859794,18.0373497122393,1729.68,33.02,46,2170.76204580153,149.958381679389,FALSE,1729.68,33.02
1989,"GAMBOA",1798.35641157478,41.72429234444,2009.12,10.16,46,2170.76204580153,149.958381679389,FALSE,2009.12,10.16
1990,"GAMBOA",2145.03438991875,93.0318170147554,2032,66.04,46,2170.76204580153,149.958381679389,FALSE,2032,66.04
