"","Year","site","annual_precip","long_dd","lat_dd","temporal","dataset_name","CHELSA1.2","CHELSA2.1","CHELSA_EarthEnv","CHIRPS2.0","CHELSAW5E5v1.0","TerraClimate"
"1403",1984,"PELUCA",2631.36,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1888,3289.39990234375,NA,2751.4150390625,2427.88452148438,2788.69995117188
"1404",1984,"SANMIGUEL",3164.76,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2514,3258.25,NA,3045.25439453125,2431.68432617188,3180.5
"1405",1985,"AGUACLARA",3891.28,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2386,3100.1298828125,NA,3140.55102539062,2444.28442382812,2349.5
"1406",1985,"BCI",2082.78,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2443,2640.26000976562,NA,2414.2138671875,2301.4853515625,1935.19995117188
"1407",1985,"BCICLEAR",1638.046,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2443,2640.26000976562,NA,2414.2138671875,2301.4853515625,1935.19995117188
"1408",1985,"CASCADAS",1920.16,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1961,2165.23999023438,NA,2197.01171875,2324.18505859375,1944.5
"1409",1985,"GAMBOA",1793.2,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1779,2204.9599609375,NA,2262.59057617188,2181.68603515625,1983.90002441406
"1410",1985,"GUACHA",2334.22,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2203,2779.63012695312,NA,2423.31640625,2225.98583984375,2035.29992675781
"1411",1985,"PEDROMIGUEL",2131.02,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1692,2005.7099609375,NA,1917.0849609375,2088.58666992188,2014.09997558594
"1412",1985,"PELUCA",2578.02,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1767,2742.38989257812,NA,2737.78564453125,2108.28637695312,2394.60009765625
"1413",1985,"SANMIGUEL",3210.54,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2490,2731.18994140625,NA,2950.90698242188,2130.18627929688,2642.90014648438
"1414",1986,"AGUACLARA",3251.2,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2370,2981.84008789062,NA,3006.59790039062,2618.283203125,2760.60009765625
"1415",1986,"BCI",1955.72,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2444,2678.57006835938,NA,2331.0654296875,2536.28369140625,2341.30004882812
"1416",1986,"BCICLEAR",1866.646,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2444,2678.57006835938,NA,2331.0654296875,2536.28369140625,2341.30004882812
"1417",1986,"CASCADAS",2148.8,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1896,2240.11010742188,NA,2129.54541015625,2460.58422851562,2283.30004882812
"1418",1986,"GAMBOA",1793.22,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1870,2266.2900390625,NA,2079.57055664062,2296.58520507812,2317.19995117188
"1419",1986,"GUACHA",1955.78,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2260,2893.68994140625,NA,2466.47607421875,2483.18408203125,2503.5
"1420",1986,"PEDROMIGUEL",2105.64,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1652,2100.86987304688,NA,1919.44592285156,2203.68579101562,2294.59985351562
"1421",1986,"PELUCA",2042.08,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1696,2748.31005859375,NA,2420.58520507812,2241.685546875,2585.60009765625
"1422",1986,"SANMIGUEL",3667.74,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2333,2786.93994140625,NA,2542.87622070312,2293.08520507812,2829.19995117188
"1423",1987,"AGUACLARA",4640.58,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2422,4072.71997070312,NA,4082.67333984375,2948.0810546875,3289.19995117188
"1424",1987,"BCI",2743.14,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2405,3293.67993164062,NA,3037.78442382812,2710.08251953125,2880.89990234375
"1425",1987,"BCICLEAR",1886.712,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2405,3293.67993164062,NA,3037.78442382812,2710.08251953125,2880.89990234375
"1426",1987,"CASCADAS",2164.08,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1920,2515.89990234375,NA,2499.54052734375,2665.18286132812,2680.80004882812
"1427",1987,"GAMBOA",2034.52,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1861,2609.88012695312,NA,2633.2099609375,2507.18383789062,2728.19995117188
"1428",1987,"GUACHA",2717.72,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2193,3517.92993164062,NA,3051.35009765625,2624.18310546875,3041.80004882812
"1429",1987,"PEDROMIGUEL",2141.22,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1697,2298.09008789062,NA,2163.10107421875,2328.98510742188,2736.69995117188
"1430",1987,"PELUCA",3634.74,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1739,3361.65991210938,NA,3249.87963867188,2507.38403320312,3106.39990234375
"1431",1987,"SANMIGUEL",5346.64,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2408,3284.75,NA,3460.77294921875,2592.68334960938,3441.5
"1432",1988,"AGUACLARA",4066.54,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2859,3501.90991210938,NA,3174.0322265625,2914.28125,2972.89990234375
"1433",1988,"BCI",1937.96,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2644,2785.96997070312,NA,2273.12182617188,2581.68359375,2512.89990234375
"1434",1988,"BCICLEAR",1689.58,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2644,2785.96997070312,NA,2273.12182617188,2581.68359375,2512.89990234375
"1435",1988,"CASCADAS",2593.3,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2094,2481.0400390625,NA,2336.39721679688,2691.28271484375,2454.69995117188
"1436",1988,"GAMBOA",1729.68,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",2054,2512.63012695312,NA,2361.17553710938,2513.3837890625,2494.30004882812
"1437",1988,"GUACHA",2296.12,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2466,2829.59008789062,NA,2340.9111328125,2462.38427734375,2729.80004882812
"1438",1988,"PEDROMIGUEL",2207.2,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1993,2345.28002929688,NA,2144.33764648438,2508.583984375,2450.89990234375
"1439",1988,"PELUCA",2598.42,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",2224,3391.93994140625,NA,2890.76171875,2660.28295898438,2850.89990234375
"1440",1988,"SANMIGUEL",3858.22,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2717,3450.5,NA,3066.29614257812,2664.98291015625,3172.19995117188
"1441",1989,"AGUACLARA",3362.96,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2281,3699.22998046875,NA,3317.65209960938,2830.8818359375,2740.60009765625
"1442",1989,"BCI",1747.5,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2379,2992.63989257812,NA,2486.89111328125,2606.68334960938,2169.80004882812
"1443",1989,"BCICLEAR",1771,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2379,2992.63989257812,NA,2486.89111328125,2606.68334960938,2169.80004882812
"1444",1989,"CASCADAS",2186.86,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1912,2528.07006835938,NA,2335.75805664062,2651.18310546875,2125.10009765625
"1445",1989,"GAMBOA",2009.12,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1815,2578.89013671875,NA,2358.26293945312,2482.7841796875,2198.5
"1446",1989,"GUACHA",1816.08,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2201,3075.23999023438,NA,2480.41528320312,2504.583984375,2365.5
"1447",1989,"PEDROMIGUEL",1915.12,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1723,2363.10009765625,NA,2144.59838867188,2408.38452148438,2206.89990234375
"1448",1989,"PELUCA",2542.48,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1803,3329.28002929688,NA,2870.75756835938,2471.38427734375,2702.19995117188
"1449",1989,"SANMIGUEL",3586.48,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2428,3294.75,NA,3114.12670898438,2496.98388671875,3052.10009765625
"1450",1990,"AGUACLARA",4467.86,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2491,4151.22998046875,NA,3688.00390625,2763.48217773438,2983.19995117188
"1451",1990,"BCI",2588.24,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"1452",1990,"BCICLEAR",2761.996,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"1453",1990,"CASCADAS",2278.3,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2036,2790.63989257812,NA,2491.595703125,2677.68286132812,2409.60009765625
"1454",1990,"GAMBOA",2032,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",2029,2861.56005859375,NA,2567.01342773438,2500.583984375,2480.5
"1455",1990,"GUACHA",2374.9,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2364,3540.6201171875,NA,2864.15625,2539.98364257812,2723.19995117188
"1456",1990,"PEDROMIGUEL",1922.74,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1920,2596.01000976562,NA,2216.77905273438,2402.78466796875,2410.69995117188
"1457",1990,"PELUCA",2562.86,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1896,3486.65991210938,NA,3218.7607421875,2393.28466796875,2787.39990234375
"1458",1990,"SANMIGUEL",3279.14,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2599,3398.86987304688,NA,3265.0185546875,2423.1845703125,3054.19995117188
"1459",1991,"AGUACLARA",3647.44,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2417,3570.669921875,NA,3191.15991210938,2521.68383789062,3139.5
"1460",1991,"BCI",2296.08,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"1461",1991,"BCICLEAR",2158.238,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"1462",1991,"CASCADAS",2766.06,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1898,2566.83984375,NA,2289.71142578125,2469.68408203125,2594
"1463",1991,"GAMBOA",2293.6,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1985,2601.92993164062,NA,2359.42431640625,2305.9853515625,2662
"1464",1991,"GUACHA",2115.76,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2349,3229.2099609375,NA,2568.92578125,2447.58422851562,2961.60009765625
"1465",1991,"PEDROMIGUEL",2311.34,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1877,2414.2900390625,NA,2056.48461914062,2200.0859375,2513.30004882812
"1466",1991,"PELUCA",2679.64,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1913,3112.86010742188,NA,2713.61474609375,2166.38623046875,2778.5
"1467",1991,"SANMIGUEL",3525.5,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2561,3081.11010742188,NA,2768.90771484375,2191.28588867188,2868.10009765625
"1468",1992,"AGUACLARA",3822.7,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",1921,3984.90991210938,NA,3558.4677734375,2698.48266601562,2531.60009765625
"1469",1992,"BCI",2994.62,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"1470",1992,"BCICLEAR",2691.384,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"1471",1992,"CASCADAS",2288.48,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1644,2433.76000976562,NA,2340.30908203125,2455.484375,2032.19995117188
"1472",1992,"GAMBOA",1996.38,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1549,2547.7099609375,NA,2484.81127929688,2305.78515625,2092.80004882812
"1473",1992,"GUACHA",2379.9,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",1972,3454.5,NA,2666.3515625,2442.78442382812,2313.19995117188
"1474",1992,"PEDROMIGUEL",2044.64,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1450,2143.919921875,NA,2184.75366210938,2158.18627929688,2056.69995117188
"1475",1992,"PELUCA",2811.72,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1479,3205.96997070312,NA,3078.0888671875,2273.38549804688,2401.30004882812
"1476",1992,"SANMIGUEL",4269.74,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2038,3057.5,NA,3147.580078125,2332.38500976562,2597
"1477",1993,"AGUACLARA",3736.34,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",1863,3780.05004882812,NA,3685.19946289062,2783.48217773438,2873.30004882812
"1478",1993,"BCI",2890.46,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"1479",1993,"BCICLEAR",2457.196,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"1480",1993,"CASCADAS",2753.32,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1541,2473.419921875,NA,2548.62377929688,2600.4833984375,2305.80004882812
"1481",1993,"GAMBOA",2626.34,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1517,2557.64990234375,NA,2538.9365234375,2430.08447265625,2372.10009765625
"1482",1993,"GUACHA",2280.88,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",1808,3165.01000976562,NA,2803.16772460938,2484.88403320312,2581.39990234375
"1483",1993,"PEDROMIGUEL",2197.04,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1356,2248.71997070312,NA,2310.92260742188,2333.0849609375,2301.69995117188
"1484",1993,"PELUCA",3238.5,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1404,3274.53002929688,NA,3074.15869140625,2455.68432617188,2698.89990234375
"1485",1993,"SANMIGUEL",4284.92,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",1900,3211.40991210938,NA,3345.32836914062,2501.48388671875,3044.80004882812
"1486",1994,"AGUACLARA",3794.76,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2257,3031.419921875,NA,3271.8583984375,2634.283203125,2808
"1487",1994,"BCI",2821.88,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"1488",1994,"BCICLEAR",2007.108,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"1489",1994,"CASCADAS",2209.8,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2008,2054.27001953125,NA,2314.86938476562,2440.88427734375,2349.10009765625
"1490",1994,"GAMBOA",2428.24,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1859,2099.34008789062,NA,2336.70434570312,2274.4853515625,2420.69995117188
"1491",1994,"GUACHA",2090.34,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2174,2626.40991210938,NA,2528.13159179688,2376.48486328125,2520
"1492",1994,"PEDROMIGUEL",1968.42,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1822,1932.05004882812,NA,2147.71264648438,2209.68579101562,2400.69995117188
"1493",1994,"PELUCA",3063.18,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1756,2819.44995117188,NA,2889.4677734375,2311.18530273438,2575.5
"1494",1994,"SANMIGUEL",4371.32,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2401,2840.51000976562,NA,2963.09350585938,2345.28491210938,2707.10009765625
"1495",1995,"AGUACLARA",4742.18,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",3000,3900.42993164062,NA,3953.57104492188,3101.18017578125,2470.19995117188
"1496",1995,"BCI",2880.28,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"1497",1995,"BCICLEAR",2230.877,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"1498",1995,"CASCADAS",2303.74,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2327,2591.419921875,NA,2498.9775390625,2870.48168945312,1819.30004882812
"1499",1995,"GAMBOA",2280.86,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",2266,2656.14990234375,NA,2618.9501953125,2675.8828125,1902.29992675781
"1500",1995,"GUACHA",2664.46,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2596,3220.73999023438,NA,2758.66772460938,2701.8828125,2189.19995117188
"1501",1995,"PEDROMIGUEL",1971.04,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",2195,2418.2099609375,NA,2424.73657226562,2643.48315429688,1858.69995117188
"1502",1995,"PELUCA",2979.4,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",2347,3633.85009765625,NA,3346.7421875,2776.88232421875,2369.10009765625
"1503",1995,"SANMIGUEL",4777.74,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",3087,3658.05004882812,NA,3491.33813476562,2823.3818359375,2627.89990234375
"1504",1996,"AGUACLARA",4643.12,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2385,4039.90014648438,NA,3881.24145507812,3291.47900390625,2767.30004882812
"1505",1996,"BCI",3357.86,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"1506",1996,"BCICLEAR",2641.065,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"1507",1996,"CASCADAS",2202.1,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",1901,2843.4599609375,NA,2650.03002929688,3113.97998046875,2105.39990234375
"1508",1996,"GAMBOA",2298.62,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1818,2902.76000976562,NA,2757.11694335938,2895.18139648438,2193
"1509",1996,"GUACHA",2593.3,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2101,3662,NA,3114.58032226562,3032.6806640625,2445.69995117188
"1510",1996,"PEDROMIGUEL",2367.28,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1715,2601.65991210938,NA,2368.18090820312,2819.58203125,2152.10009765625
"1511",1996,"PELUCA",3286.68,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1869,3564.51000976562,NA,3398.90234375,2924.98120117188,2644.19995117188
"1512",1996,"SANMIGUEL",5435.54,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2476,3579.85009765625,NA,3866.2177734375,2976.68090820312,3017.39990234375
"1513",1997,"AGUACLARA",2359.66,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2458,2589.02001953125,NA,2362.96118164062,2127.08642578125,2592.30004882812
"1514",1997,"BCI",1772.88,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"1515",1997,"BCICLEAR",1521.46,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"1516",1997,"CASCADAS",1714.46,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2049,1630.98999023438,NA,1850.421875,1939.48754882812,2228.69995117188
"1517",1997,"GAMBOA",1714.42,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",1945,1679.23999023438,NA,1911.8935546875,1800.1884765625,2252.19995117188
"1518",1997,"GUACHA",1264.86,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2277,2062.25,NA,1804.27404785156,1846.38818359375,2410.80004882812
"1519",1997,"PEDROMIGUEL",1668.72,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",1821,1550.08996582031,NA,1651.98547363281,1767.48864746094,2199.60009765625
"1520",1997,"PELUCA",1894.76,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",1890,2395.15991210938,NA,2098.841796875,1896.587890625,2543
"1521",1997,"SANMIGUEL",2377.42,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2599,2424.93994140625,NA,2136.8583984375,1984.18725585938,2873.89990234375
"1522",1998,"AGUACLARA",3870.96,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2605,3313.919921875,NA,3487.5146484375,2825.8818359375,2786.10009765625
"1523",1998,"BCI",2735.54,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"1524",1998,"BCICLEAR",2272.284,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"1525",1998,"CASCADAS",2204.68,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2181,2196.86010742188,NA,2499.84204101562,2608.08325195312,2083.10009765625
"1526",1998,"GAMBOA",2199.56,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",2171,2244.86987304688,NA,2560.12939453125,2433.08447265625,2200.60009765625
"1527",1998,"GUACHA",2047.24,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2462,2682.66015625,NA,2402.486328125,2429.88452148438,2554.89990234375
"1528",1998,"PEDROMIGUEL",2189.46,-79.617208,9.02221,"1981-2016","CHIRPS 2.0",2052,2093.10009765625,NA,2401.24853515625,2385.58471679688,2084.69995117188
"1529",1998,"PELUCA",2989.5,-79.561096,9.37941,"1981-2016","CHIRPS 2.0",2123,3233.10009765625,NA,3098.63647460938,2542.3837890625,2503.69995117188
"1530",1998,"SANMIGUEL",3812.52,-79.504151,9.419408,"1981-2016","CHIRPS 2.0",2836,3324.69995117188,NA,3296.65844726562,2613.58325195312,2696.69995117188
"1531",1999,"AGUACLARA",4757.42,-79.70638,9.362686,"1981-2016","CHIRPS 2.0",2995,3601.48999023438,NA,3924.66577148438,3028.78051757812,3281.39990234375
"1532",1999,"BCI",4035.98,-79.836377,9.164701,"1981-2016","CHIRPS 2.0",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"1533",1999,"BCICLEAR",3371.85,-79.838233,9.163114,"1981-2016","CHIRPS 2.0",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"1534",1999,"CASCADAS",2605.98,-79.679987,9.080817,"1981-2016","CHIRPS 2.0",2242,2351.3798828125,NA,2492.64868164062,2779.2822265625,2433.60009765625
"1535",1999,"GAMBOA",2468.8,-79.693876,9.111649,"1981-2016","CHIRPS 2.0",2279,2410.8798828125,NA,2539.62890625,2597.4833984375,2572.5
"1536",1999,"GUACHA",3258.76,-79.938878,9.176367,"1981-2016","CHIRPS 2.0",2574,2961.330078125,NA,2672.21215820312,2746.28247070312,2830.10009765625
